src_ip,dst_ip,src_port,dst_port,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
245.234.7.175,174.15.92.96,63994,80,2023/12/22 18:19,12562727,143.4401942,2.149214896,0.95520662,1.194008275,12,15,804,998,78,66,67,3.31662479,74,66,66.53333333,1.995550606,78,66,66.74074074,2.674884457,7.155006859,240,300,20,0,483181.8077,10866111,12,2083553.41,12562727,10866111,236,1142066.091,3096687.476,12541290,11065115,12,895806.4286,2828903.497,0,0,0,0,1,0,0,0,0,0,0,1.25,66.74074074,65535,5360,10848079,18083,1578949,3784136.266,10685139,18317,1173458.6,3174749.509,0,0,0,0,0,0,67,66.53333333,0,12,15,804,998
245.234.7.175,174.15.92.96,63996,80,2023/12/22 18:19,12473512,186.7958278,2.805945912,1.202548248,1.603397664,15,20,1002,1328,78,66,66.8,2.993325909,74,66,66.4,1.743559577,78,66,66.57142857,2.369879012,5.616326531,300,400,20,0,366868,10904708,1,1839419.81,12473512,10904708,1,890965.1429,2793290.815,12452712,11010093,12,655405.8947,2446846.137,0,0,0,0,1,0,0,0,0,0,0,1.333333333,66.57142857,65535,4824,10885763,17645,1847054.5,4042272.632,10818268,17412,1169305.2,3219717.659,0,0,0,0,0,0,66.8,66.4,0,15,20,1002,1328
245.234.7.175,174.15.92.96,63998,80,2023/12/22 18:19,12511978,128.1971564,1.918161941,0.879157556,1.039004384,11,13,738,866,78,66,67.09090909,3.449757447,74,66,66.61538462,2.13175484,78,66,66.83333333,2.823512391,7.972222222,220,260,20,0,543999.0435,10881624,1,2210668.404,12511978,10881624,1,1251197.8,3231344.293,12493079,11041753,12,1041089.917,3023414.291,0,0,0,0,1,0,0,0,0,0,0,1.181818182,66.83333333,65535,4288,10863012,18117,2199815.6,4331648.451,10740107,18178,1456985.5,3512712.892,0,0,0,0,0,0,67.09090909,66.61538462,0,11,13,738,866
245.234.7.175,174.15.92.96,63999,80,2023/12/22 18:19,12543440,133.1373212,1.99307367,0.876952415,1.116121255,11,14,738,932,78,66,67.09090909,3.449757447,74,66,66.57142857,2.060315015,78,66,66.8,2.771281292,7.68,220,280,20,0,522643.3333,10861787,12,2163166.611,12543440,10861787,240,1254344,3225049.878,12523918,11061565,12,963378.3077,2923908.118,0,0,0,0,1,0,0,0,0,0,0,1.272727273,66.8,65535,4288,10843248,17418,2194368.2,4324468.471,10681031,17652,1458814.25,3489947.338,0,0,0,0,0,0,67.09090909,66.57142857,0,11,14,738,932
245.234.7.175,46.30.21.32,64000,80,2023/12/22 18:19,1538234,742.4098024,11.05163454,5.200769194,5.850865343,8,9,540,602,78,66,67.5,3.968626967,74,66,66.88888889,2.514157444,78,66,67.17647059,3.294117647,10.85121107,160,180,20,0,96139.625,738270,17,217132.8864,1538234,738270,235,219747.7143,287546.8341,1525129,921601,25,190641.125,332507.6562,0,0,0,0,1,0,0,0,0,0,0,1.125,67.17647059,65535,3360,731311,12578,252450.3333,338605.817,563450,12813,221293.3333,246708.7051,0,0,0,0,0,0,67.5,66.88888889,0,8,9,540,602
245.234.7.175,52.231.228.33,64002,80,2023/12/22 18:19,11260606,124.8600653,1.864908514,0.888051673,0.976856841,10,11,672,734,78,66,67.2,3.6,74,66,66.72727273,2.299838298,78,66,66.95238095,2.999622047,8.997732426,200,220,20,0,563030.3,9646830,1,2096198.327,11260606,9646830,1,1251178.444,2984214.396,11239891,9659654,12,1123989.1,2861498.826,0,0,0,0,1,0,0,0,0,0,0,1.1,66.95238095,65535,3752,9634490,20327,2630633,4057681.185,9646829,20330,2237437.6,3719474.038,0,0,0,0,0,0,67.2,66.72727273,0,10,11,672,734
245.234.7.175,46.30.21.18,64003,80,2023/12/22 18:19,10732359,247.8485858,3.727046402,1.397642401,2.329404001,15,25,1002,1658,78,66,66.8,2.993325909,74,66,66.32,1.567673435,78,66,66.5,2.224859546,4.95,300,500,20,0,275188.6923,10265925,3,1621282.521,10732359,10265925,3,766597.0714,2635569.68,10710218,10380347,13,446259.0833,2072015.716,0,0,0,0,1,0,0,0,0,0,0,1.666666667,66.5,65535,3216,10259086,15151,1724775.5,3816660.275,10158342,15151,1325360.375,3339417.542,0,0,0,0,0,0,66.8,66.32,0,15,25,1002,1658
245.234.7.175,46.103.228.41,64004,80,2023/12/22 18:19,10847848,147.8634288,2.212420381,0.921841825,1.290578555,10,14,672,932,78,66,67.2,3.6,74,66,66.57142857,2.060315015,78,66,66.83333333,2.823512391,7.972222222,200,280,20,0,471645.5652,10268813,13,2089895.464,10847848,10268813,233,1205316.444,3206376.307,10817417,10365353,13,832109,2753426.798,0,0,0,0,1,0,0,0,0,0,0,1.4,66.83333333,65535,3216,10231345,29778,2581934.75,4416389.491,10209741,28706,1523824.714,3547238.841,0,0,0,0,0,0,67.2,66.57142857,0,10,14,672,932
245.234.7.175,190.158.236.129,64005,80,2023/12/22 18:19,7011030,473.5395512,7.131619748,2.282118319,4.849501428,16,34,1068,2252,78,66,66.75,2.90473751,74,66,66.23529412,1.351661799,78,66,66.4,2,4,320,680,20,0,143082.2449,5804760,12,818863.5387,7011030,5804760,233,467402,1428756.168,6977667,5886062,12,211444.4545,1005010.41,0,0,0,0,1,0,0,0,0,0,0,2.125,66.4,65535,55,5784392,20627,595731.0909,1641549.106,5743826,6717,485740.3571,1459614.431,0,0,0,0,0,0,66.75,66.23529412,0,16,34,1068,2252
245.234.7.175,46.30.21.7,64006,80,2023/12/22 18:19,10614653,318.9929996,4.804678966,2.261025396,2.54365357,24,27,1596,1790,78,66,66.5,2.397915762,74,66,66.2962963,1.510820597,78,66,66.39215686,1.98107152,3.924644368,480,540,20,0,212293.06,6356840,1,930647.5579,10614653,6356840,1,461506.6522,1329738.239,10598443,6456959,13,407632.4231,1285750.342,0,0,0,0,1,0,0,0,0,0,0,1.125,66.39215686,65535,6327,6356838,5223,983317.5,1889750.06,6263346,5218,676820.2667,1573322.035,0,0,0,0,0,0,66.5,66.2962963,0,24,27,1596,1790
245.234.7.175,52.231.228.72,64008,80,2023/12/22 18:19,13471391,60.27588391,0.890776609,0.445388305,0.445388305,6,6,408,404,78,66,68,4.472135955,74,66,67.33333333,2.98142397,78,66,67.66666667,3.815174381,14.55555556,120,120,20,0,1224671.909,10873061,204,3092161.286,13471391,10873061,234,2694278.2,4206241.427,13458969,11848013,204,2691793.8,4618385.451,0,0,0,0,1,0,0,0,0,0,0,1,67.66666667,65535,3216,9898514,11904,3307452,4660584.635,10872656,12109,2875900.25,4623305.525,0,0,0,0,0,0,68,67.33333333,0,6,6,408,404
245.234.7.175,167.31.121.35,63855,80,2023/12/22 18:19,8014,32942.35089,499.1265286,249.5632643,249.5632643,2,2,132,132,66,66,66,0,66,66,66,0,66,66,66,0,0,40,40,20,0,2671.333333,7132,236,3158.60574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,66,65535,16467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,2,132,132
245.234.7.175,167.31.121.35,63858,80,2023/12/22 18:19,8015,32938.2408,499.0642545,249.5321273,249.5321273,2,2,132,132,66,66,66,0,66,66,66,0,66,66,66,0,0,40,40,20,0,2671.666667,7154,218,3174.233801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,66,65535,16505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,2,2,132,132
245.234.7.145,46.188.111.103,3318,51343,2023/12/22 18:19,215189,2332.832998,41.82369917,23.23538843,18.58831074,5,4,278,224,62,54,55.6,3.2,62,54,56,3.464101615,62,54,55.77777778,3.325917677,11.0617284,100,80,20,0,26898.625,74782,0,28151.42751,172255,127662,0,43063.75,52055.58999,171355,74782,43503,57118.33333,13086.52519,0,0,0,0,1,0,0,0,0,0,0,0.8,55.77777778,65535,5840,74454,43834,59144,15310,52639,22143,40305.5,11177.36822,0,0,0,0,0,0,55.6,56,0,5,4,278,224
245.234.7.175,40.170.249.154,64012,80,2023/12/22 18:19,3910897,460.7638606,6.903787034,3.068349793,3.835437241,12,15,804,998,78,66,67,3.31662479,74,66,66.53333333,1.995550606,78,66,66.74074074,2.674884457,7.155006859,240,300,20,0,150419.1154,2285621,1,443718.3868,3910897,2285621,1,355536.0909,628264.4084,3893470,2302286,18,278105,581137.4197,0,0,0,0,1,0,0,0,0,0,0,1.25,66.74074074,65535,25,2269421,16600,446538.625,703891.5544,2285156,16300,378913.4,651521.866,0,0,0,0,0,0,67,66.53333333,0,12,15,804,998
245.234.7.175,40.170.249.54,64013,80,2023/12/22 18:19,13882065,120.2991054,1.800884811,0.936460102,0.864424709,13,12,870,800,78,66,66.92307692,3.19763226,74,66,66.66666667,2.211083194,78,66,66.8,2.771281292,7.68,260,240,20,0,578419.375,7518934,331,1648736.887,13882065,7518934,331,1156838.75,2190355.506,13865515,7535487,16468,1260501.364,2260257.382,0,0,0,0,1,0,0,0,0,0,0,0.923076923,66.8,65535,22,7503080,15840,1487786.889,2424589.603,7518235,15443,1233732.545,2265063.558,0,0,0,0,0,0,66.92307692,66.66666667,0,13,12,870,800
245.234.7.175,38.92.31.117,64014,80,2023/12/22 18:19,4285322,170.3489259,3.03361101,1.633482851,1.400128158,7,6,402,328,78,54,57.42857143,8.398250547,58,54,54.66666667,1.490711985,78,54,56.15384615,6.39526452,40.89940828,140,120,20,0,357110.1667,3299925,182,898119.1379,4285322,3299925,331,714220.3333,1176925.842,4122549,3463771,1390,824509.8,1331616.832,0,0,0,0,1,0,0,0,0,0,0,0.857142857,56.15384615,65535,6432,3136490,161881,1153543.333,1402155.043,3299514,162212,987822.25,1336353.591,0,0,0,0,0,0,57.42857143,54.66666667,0,7,6,402,328
245.234.7.175,38.92.31.117,64015,80,2023/12/22 18:19,4292113,144.9169675,2.562840261,1.397912869,1.164927391,6,5,348,274,78,54,58,8.94427191,58,54,54.8,1.6,78,54,56.54545455,6.880322883,47.33884298,120,100,20,0,429211.3,3311885,35,971883.6127,4292113,3311885,328,858422.6,1246044.463,4129809,3474918,35,1032452.25,1421091.405,0,0,0,0,1,0,0,0,0,0,0,0.833333333,56.54545455,65535,6432,3149290,161668,1158472.667,1407720.898,3311447,161996,991162.25,1341276.246,0,0,0,0,0,0,58,54.8,0,6,5,348,274
245.234.7.168,53.235.30.242,51061,80,2023/12/22 18:19,30388416,50.61139087,0.756867354,0.329072762,0.427794591,10,13,672,866,78,66,67.2,3.6,74,66,66.61538462,2.13175484,78,66,66.86956522,2.878773106,8.287334594,200,260,20,0,1381291.273,29362775,-8,6109594.19,30385598,29362775,2,3376177.556,9192911.226,30384957,29366262,18,2532079.75,8095475,0,0,0,0,1,0,0,0,0,0,0,1.3,66.86956522,65535,1799,999187,2,499594.5,499592.5,29362106,999854,15180980,14181126,0,0,0,0,0,0,67.2,66.61538462,0,10,13,672,866
245.234.7.175,40.170.249.140,63890,80,2023/12/22 18:20,715258,369.0975844,5.592387642,2.796193821,2.796193821,2,2,132,132,66,66,66,0,66,66,66,0,66,66,66,0,0,40,40,20,0,238419.3333,699214,269,325892.5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,66,65535,72,0,0,0,0,683439,15775,349607,333832,0,0,0,0,0,0,66,66,0,2,2,132,132
245.234.7.175,40.170.249.43,63894,80,2023/12/22 18:20,1491121,221.3100077,3.353181935,1.341272774,2.011909161,2,3,132,198,66,66,66,0,66,66,66,0,66,66,66,0,0,40,60,20,0,372780.25,900318,220,382334.4374,0,0,0,0,0,1474547,900318,574229,737273.5,163044.5,0,0,0,0,1,0,0,0,0,0,0,1.5,66,65535,33,0,0,0,0,883964,16354,450159,433805,0,0,0,0,0,0,66,66,0,2,3,132,198
245.234.7.175,38.92.31.117,64032,80,2023/12/22 18:20,8431140,95.83520141,1.660510915,0.94886338,0.711647535,8,6,480,328,78,54,60,10.39230485,58,54,54.66666667,1.490711985,78,54,57.71428571,8.344618209,69.63265306,160,120,20,0,648549.2308,4980944,322,1471226.826,8287757,4980944,325,1183965.286,1842924.779,5315307,5000461,2196,1063061.4,1969847.006,0,0,0,0,1,0,0,0,0,0,0,0.75,57.71428571,65535,6432,4980622,162389,2698720.667,1975245.707,4980621,143061,2059886.25,2037395.185,0,0,0,0,0,0,60,54.66666667,0,8,6,480,328
245.234.7.175,164.120.171.138,64034,80,2023/12/22 18:20,23295269,35.97296945,0.643907568,0.300490198,0.343417369,7,8,402,436,78,54,57.42857143,8.398250547,58,54,54.5,1.322875656,78,54,55.86666667,5.998518336,35.98222222,140,160,20,0,1663947.786,11171817,3,3531429.066,23247747,11171817,3,3874624.5,4542311.807,23247390,11219625,20,3321055.714,4427579.538,0,0,0,0,1,0,0,0,0,0,0,1.142857143,55.86666667,65535,6432,8930264,46605,2413858.8,3446786.214,11171531,46410,3873518.5,4533472.509,0,0,0,0,0,0,57.42857143,54.5,0,7,8,402,436
245.234.7.175,164.120.171.138,64038,80,2023/12/22 18:20,23294633,35.9739516,0.643925148,0.300498402,0.343426746,7,8,402,436,78,54,57.42857143,8.398250547,58,54,54.5,1.322875656,78,54,55.86666667,5.998518336,35.98222222,140,160,20,0,1663902.357,11171817,265,3531245.782,23247388,11171817,359,3874564.667,4542322.601,23247039,11219327,1169,3321005.571,4427189.853,0,0,0,0,1,0,0,0,0,0,0,1.142857143,55.86666667,65535,6432,8930307,46566,2413183.8,3446680.373,11171552,46411,3872956,4533457.843,0,0,0,0,0,0,57.42857143,54.5,0,7,8,402,436
245.234.7.175,38.92.31.117,64039,80,2023/12/22 18:20,23405610,136.0357624,2.478038385,1.025395194,1.452643191,24,34,1344,1840,78,54,56,6.633249581,58,54,54.11764706,0.6758309,78,54,54.89655172,4.397058794,19.33412604,480,680,20,0,410621.9123,8071094,-70,1346400.612,23243418,8071094,1,1010583.391,1974133.059,20317032,8233680,19,615667.6364,1712289,0,0,0,0,1,0,0,0,0,0,0,1.416666667,54.89655172,65535,9440,4672936,84881,1294193.909,1589901.362,8070700,98568,1858935.583,2433186.095,0,0,0,0,0,0,56,54.11764706,0,24,34,1344,1840
245.234.7.175,38.92.31.117,64040,80,2023/12/22 18:20,8400426,102.6138436,1.785623729,0.952332656,0.833291074,8,7,480,382,78,54,60,10.39230485,58,54,54.57142857,1.399708424,78,54,57.46666667,8.114732829,65.84888889,160,140,20,0,600030.4286,4824439,167,1385448.304,8258717,4824439,322,1179816.714,1778947.163,5315132,4846435,1086,885855.3333,1772467.707,0,0,0,0,1,0,0,0,0,0,0,0.875,57.46666667,65535,6432,4824237,153243,2015300,1975852.016,4824069,7557,1367151.5,1855855.388,0,0,0,0,0,0,60,54.57142857,0,8,7,480,382
245.234.7.175,41.190.69.136,64041,80,2023/12/22 18:20,3722239,218.1482704,3.223866066,1.611933033,1.611933033,6,6,408,404,78,66,68,4.472135955,74,66,67.33333333,2.98142397,78,66,67.66666667,3.815174381,14.55555556,120,120,20,0,338385.3636,2986971,1,845137.02,3531051,3334533,1,706210.2,1316325.035,3374677,3179373,21,674935.4,1254389.09,0,0,0,0,1,0,0,0,0,0,0,1,67.66666667,65535,54,0,0,0,0,2639409,190729,1059233.333,1119185.865,0,0,0,0,0,0,68,67.33333333,0,6,6,408,404
245.234.7.175,170.215.88.94,64042,80,2023/12/22 18:20,23173811,46.94955008,0.69043456,0.38836944,0.30206512,9,7,618,470,78,66,68.66666667,4.988876516,74,66,67.14285714,2.799416849,78,66,68,4.242640687,18,180,140,20,0,1544920.733,15001112,30,3872069.377,23149961,15001394,325,2893745.125,4920790.08,20318250,15002398,30,3386375,5540197.847,0,0,0,0,1,0,0,0,0,0,0,0.777777778,68,65535,54,15000830,24300,5952204.667,6500168.501,15000460,7699,4622808.8,5546525.259,0,0,0,0,0,0,68.66666667,67.14285714,0,9,7,618,470
245.234.7.175,40.170.254.187,64046,80,2023/12/22 18:20,2541728,605.1001523,9.048961966,3.540898161,5.508063805,9,14,606,932,78,66,67.33333333,3.771236166,74,66,66.57142857,2.060315015,78,66,66.86956522,2.878773106,8.287334594,180,280,20,0,115533.0909,1256487,0,296391.7884,2541728,1256487,0,317716,483620.7423,2465914,1402323,19,189685.6923,404247.7264,0,0,0,0,1,0,0,0,0,0,0,1.555555556,66.86956522,65535,140,731980,11851,225676.6,273923.676,1128128,11554,340695.7143,397723.3616,0,0,0,0,0,0,67.33333333,66.57142857,0,9,14,606,932
245.234.7.175,190.216.215.66,64047,80,2023/12/22 18:20,3269390,148.0398484,2.446939643,1.529337277,0.917602366,5,3,318,166,78,54,63.6,11.75755077,58,54,55.33333333,1.885618083,78,54,60.5,10.18577439,103.75,100,60,20,0,467055.7143,2728814,370,927074.5928,3088668,2728814,650,772167,1132030.534,361560,181092,180468,180780,312,0,0,0,0,1,0,0,0,0,0,0,0.6,60.5,65535,8760,2728164,178863,1453513.5,1274650.5,2728814,178583,1029249.667,1201773.682,0,0,0,0,0,0,63.6,55.33333333,0,5,3,318,166
245.234.7.175,176.11.192.20,64048,80,2023/12/22 18:20,923123,3596.487142,54.16396298,17.33246815,36.83149483,16,34,1068,2252,78,66,66.75,2.90473751,74,66,66.23529412,1.351661799,78,66,66.4,2,4,320,680,20,0,18839.2449,101636,2,34547.63799,923123,105797,2,61541.53333,37486.77212,821779,102537,19,24902.39394,39052.38453,0,0,0,0,1,0,0,0,0,0,0,2.125,66.4,65535,1029,100788,25947,70512,29248.73539,101130,25658,73015.5,29233.55668,0,0,0,0,0,0,66.75,66.23529412,0,16,34,1068,2252
245.234.7.175,46.30.21.32,64050,80,2023/12/22 18:20,2684339,4728.165854,71.52598833,23.84199611,47.68399222,64,128,4236,8456,78,66,66.1875,1.488235112,74,66,66.0625,0.704339229,78,66,66.10416667,1.035607377,1.072482639,1280,2560,20,0,14052.64398,1341669,-118,105521.145,2684339,1341669,1,42608.55556,180984.6695,2678190,1377884,18,21088.11024,140196.2393,0,0,0,0,1,0,0,0,0,0,0,2,66.10416667,65535,5032,1341395,5268,253679.2222,411011.8564,1311609,5181,186904.2308,348550.583,0,0,0,0,0,0,66.1875,66.0625,0,64,128,4236,8456
245.234.7.175,187.141.159.233,64051,80,2023/12/22 18:20,404481,1517.994665,22.25073613,12.36152007,9.889216057,5,4,342,272,78,66,68.4,4.8,74,66,68,3.464101615,78,66,68.22222222,4.262961354,18.17283951,100,80,20,0,50560.125,135451,30,64784.01636,272785,136030,369,68196.25,67646.00237,269076,136069,30,89692,63413.17318,0,0,0,0,1,0,0,0,0,0,0,0.8,68.22222222,65535,3432,135036,134719,134877.5,158.5,135405,130964,133817,2021.680654,0,0,0,0,0,0,68.4,68,0,5,4,342,272
245.234.7.175,53.11.216.164,64052,80,2023/12/22 18:20,252144,1665.71483,23.79592614,15.86395076,7.931975379,4,2,276,144,78,66,69,5.196152423,78,66,72,6,78,66,70,5.656854249,32,80,40,20,0,50428.8,242917,182,96293.85691,252144,243296,367,84048,112654.0527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,70,65535,65066,0,0,0,0,242550,8299,125424.5,117125.5,0,0,0,0,0,0,69,72,0,4,2,276,144
245.234.7.175,40.63.196.101,64053,80,2023/12/22 18:20,551293,1353.182427,19.95309209,10.88350478,9.069587316,6,5,408,338,78,66,68,4.472135955,74,66,67.6,3.2,78,66,67.81818182,3.950101997,15.60330579,120,100,20,0,55129.3,181631,1,82588.23242,370467,187626,1,74093.4,90461.48414,369662,181787,19,92415.5,89385.30079,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,65535,108,181630,180578,181104,526,181631,180090,181011.3333,664.2902645,0,0,0,0,0,0,68,67.6,0,6,5,408,338
245.234.7.175,40.170.249.54,63895,80,2023/12/22 18:20,632138,417.6303276,6.327732236,3.163866118,3.163866118,2,2,132,132,66,66,66,0,66,66,66,0,66,66,66,0,0,40,40,20,0,210712.6667,614446,663,285560.7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,66,65535,14,0,0,0,0,597417,17029,307223,290194,0,0,0,0,0,0,66,66,0,2,2,132,132
245.234.7.175,190.242.19.184,64056,80,2023/12/22 18:20,1302746,394.5512018,6.908484079,4.605656053,2.302828026,6,3,348,166,78,54,58,8.94427191,58,54,55.33333333,1.885618083,78,54,57.11111111,7.489910909,56.09876543,120,60,20,0,162843.25,756146,301,239458.816,1302746,756146,323,260549.2,257605.6555,1121538,939752,181786,560769,378983,0,0,0,0,1,0,0,0,0,0,0,0.5,57.11111111,65535,32767,180759,180584,180671.5,87.5,755747,180835,372496.3333,270999.1469,0,0,0,0,0,0,58,55.33333333,0,6,3,348,166
245.234.7.175,183.43.89.35,64058,80,2023/12/22 18:20,28876463,43.84193452,0.657975321,0.31167252,0.3463028,9,10,606,660,78,66,67.33333333,3.771236166,78,54,66,5.366563146,78,54,66.63157895,4.726304068,22.33795014,180,200,20,0,1604247.944,27662849,18,6322003.25,1213614,665698,320,151701.75,204428.0122,28749266,27690982,18,3194362.889,8664241.732,0,0,0,0,1,0,0,0,0,0,0,1.111111111,66.63157895,65535,0,665372,99260,256167.75,236598.1154,27634716,127067,5737504,10950575.76,0,0,0,0,0,0,67.33333333,66,0,9,10,606,660
245.234.7.175,46.30.21.9,64060,80,2023/12/22 18:20,3968273,853.2679077,12.85193836,5.039975828,7.811962534,20,31,1332,2054,78,66,66.6,2.615339366,74,66,66.25806452,1.413477568,78,66,66.39215686,1.98107152,3.924644368,400,620,20,0,79364.78,2557818,-34,375621.7767,3968273,2557818,326,208856.4737,589968.3893,3876376,2603807,18,129212.5333,486603.7498,0,0,0,0,1,0,0,0,0,0,0,1.55,66.39215686,65535,4288,2512178,5103,538366,853483.0031,2557469,5065,481816.625,824511.922,0,0,0,0,0,0,66.6,66.25806452,0,20,31,1332,2054
245.234.7.175,62.247.211.143,64044,80,2023/12/22 18:20,20446635,55.85271122,0.831432654,0.391262425,0.440170228,8,9,540,602,78,66,67.5,3.968626967,74,66,66.88888889,2.514157444,78,66,67.17647059,3.294117647,10.85121107,160,180,20,0,1277914.688,14799970,20,3691994.336,20317723,14800416,325,2902531.857,5144712.641,20318575,14875323,20,2539821.875,4951369.947,0,0,0,0,1,0,0,0,0,0,0,1.125,67.17647059,65535,55,14799524,123764,3793933.25,6354080.951,14724617,75333,3364461.167,5386025.718,0,0,0,0,0,0,67.5,66.88888889,0,8,9,540,602
245.234.7.175,40.170.249.140,64043,80,2023/12/22 18:20,50433,13483.23518,198.2828703,99.14143517,99.14143517,5,5,342,338,78,66,68.4,4.8,74,66,67.6,3.2,78,66,68,4.098780306,16.8,100,100,20,0,5603.666667,16382,1,7317.57762,50433,18222,1,12608.25,7338.080552,33549,31623,35,8387.25,13427.16583,0,0,0,0,1,0,0,0,0,0,0,1,68,65535,14,0,0,0,0,16382,15404,15893,489,0,0,0,0,0,0,68.4,67.6,0,5,5,342,338
245.234.7.175,38.10.200.23,64061,80,2023/12/22 18:20,5403138,138.0679153,2.03585398,1.110465807,0.925388173,6,5,408,338,78,66,68,4.472135955,74,66,67.6,3.2,78,66,67.81818182,3.950101997,15.60330579,120,100,20,0,540313.8,3893278,325,1154169.903,5240261,3893278,325,1048052.2,1464875.522,5241203,4056530,19558,1310300.75,1629364.74,0,0,0,0,1,0,0,0,0,0,0,0.833333333,67.81818182,65535,54,1001346,161563,441506.3333,395866.4251,3892903,161780,1304449.25,1533223.523,0,0,0,0,0,0,68,67.6,0,6,5,408,338
245.234.7.175,40.170.249.23,64062,80,2023/12/22 18:20,73538,27196.82341,407.9523512,163.1809405,244.7714107,12,18,804,1196,78,66,67,3.31662479,74,66,66.44444444,1.832491389,78,66,66.66666667,2.547329757,6.488888889,240,360,20,0,2535.793103,16191,1,5388.484979,73538,22125,1,6685.272727,8546.358322,56813,16782,18,3341.941176,6136.726446,0,0,0,0,1,0,0,0,0,0,0,1.5,66.66666667,65535,14,15866,15024,15541.33333,369.7578787,16191,15028,15527.5,465.3495998,0,0,0,0,0,0,67,66.44444444,0,12,18,804,1196
245.234.7.175,38.92.31.117,64045,80,2023/12/22 18:20,6726910,172.7390436,3.121789945,1.486566641,1.635223305,10,11,564,598,78,54,56.4,7.2,58,54,54.36363636,1.149919149,78,54,55.33333333,5.139328596,26.41269841,200,220,20,0,336345.5,4529666,223,997221.6292,6563974,4530189,326,729330.4444,1389252.948,6564139,4682894,223,656413.9,1400628.058,0,0,0,0,1,0,0,0,0,0,0,1.1,55.33333333,65535,6432,4529143,77611,1003031,1763440.037,4376438,10261,624220.9,1297517.415,0,0,0,0,0,0,56.4,54.36363636,0,10,11,564,598
245.234.7.175,183.26.126.219,64063,80,2023/12/22 18:20,809689,2148.973248,32.11109451,13.58546306,18.52563145,11,15,738,1002,78,66,67.09090909,3.449757447,78,66,66.8,2.993325909,78,66,66.92307692,3.19763226,10.22485207,220,300,20,0,32387.56,219511,1,67031.89295,809689,437580,1,80968.9,130154.6819,678515,219920,18,48465.35714,80886.72626,0,0,0,0,1,0,0,0,0,0,0,1.363636364,66.92307692,65535,75,219510,118560,144333.25,43407.83255,219510,9884,117545.8,66332.13698,0,0,0,0,0,0,67.09090909,66.8,0,11,15,738,1002
245.234.7.175,183.26.126.219,64064,80,2023/12/22 18:20,247693,2228.5652,32.29804637,20.18627898,12.11176739,5,3,342,210,78,66,68.4,4.8,78,66,70,5.656854249,78,66,69,5.196152423,27,100,60,20,0,35384.71429,127314,1,55612.43523,247693,127992,1,61923.25,61835.93384,127879,127832,47,63939.5,63892.5,0,0,0,0,1,0,0,0,0,0,0,0.6,69,65535,75,0,0,0,0,126990,119182,123086,3904,0,0,0,0,0,0,68.4,70,0,5,3,342,210
245.234.7.175,183.26.126.219,64065,80,2023/12/22 18:20,440335,2152.90631,31.79397504,13.6259893,18.16798574,6,8,408,540,78,66,68,4.472135955,78,66,67.5,3.968626967,78,66,67.71428571,4.199125273,17.63265306,120,160,20,0,33871.92308,195474,0,63721.99146,440335,196211,0,88067,76834.45155,317846,195861,19,45406.57143,74325.7723,0,0,0,0,1,0,0,0,0,0,0,1.333333333,67.71428571,65535,75,195472,121914,158693,36779,195474,120942,146110,34907.87464,0,0,0,0,0,0,68,67.5,0,6,8,408,540
